date,price,atr14,sma50,final_score,return_score,volume_score,sma_score,description
2020-12-20,879.52,20.15,916.20,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2020-12-21,878.16,21.56,913.48,1.17,0.00,1.17,0.00,"Return(0.0/4), Volume(1.2/3), SMA(0.0/3)"
2020-12-22,881.40,21.81,910.42,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2020-12-23,904.21,22.65,907.76,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2020-12-27,908.36,22.63,905.92,3.00,0.00,0.00,3.00,"Return(0.0/4), Volume(0.0/3), SMA(3.0/3)"
2020-12-28,902.35,21.52,904.23,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2020-12-29,904.82,21.24,902.60,3.08,0.08,0.00,3.00,"Return(0.1/4), Volume(0.0/3), SMA(3.0/3)"
2020-12-30,900.20,21.43,901.05,0.22,0.22,0.00,0.00,"Return(0.2/4), Volume(0.0/3), SMA(0.0/3)"
2020-12-31,901.19,19.85,899.81,3.22,0.22,0.00,3.00,"Return(0.2/4), Volume(0.0/3), SMA(3.0/3)"
2021-01-03,902.71,19.93,898.75,3.11,0.11,0.00,3.00,"Return(0.1/4), Volume(0.0/3), SMA(3.0/3)"
2021-01-04,891.49,20.08,897.42,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-01-05,867.98,21.10,896.38,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-01-06,866.58,21.47,895.26,2.53,0.00,2.53,0.00,"Return(0.0/4), Volume(2.5/3), SMA(0.0/3)"
2021-01-07,876.80,21.06,894.55,0.85,0.00,0.85,0.00,"Return(0.0/4), Volume(0.9/3), SMA(0.0/3)"
2021-01-10,860.27,17.16,893.38,0.28,0.00,0.28,0.00,"Return(0.0/4), Volume(0.3/3), SMA(0.0/3)"
2021-01-11,887.39,16.91,892.50,0.97,0.00,0.97,0.00,"Return(0.0/4), Volume(1.0/3), SMA(0.0/3)"
2021-01-12,879.11,17.74,893.05,1.90,0.00,1.90,0.00,"Return(0.0/4), Volume(1.9/3), SMA(0.0/3)"
2021-01-13,889.00,16.87,894.05,0.04,0.00,0.04,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-01-14,878.50,17.84,894.27,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-01-17,899.58,19.26,894.53,3.00,0.00,0.00,3.00,"Return(0.0/4), Volume(0.0/3), SMA(3.0/3)"
2021-01-18,914.30,19.76,894.42,4.84,0.51,1.33,3.00,"Return(0.5/4), Volume(1.3/3), SMA(3.0/3)"
2021-01-19,931.67,20.52,894.45,5.75,1.80,0.95,3.00,"Return(1.8/4), Volume(0.9/3), SMA(3.0/3)"
2021-01-20,951.93,22.15,894.59,7.68,3.87,0.81,3.00,"Return(3.9/4), Volume(0.8/3), SMA(3.0/3)"
2021-01-21,929.35,23.74,895.06,7.72,2.90,1.82,3.00,"Return(2.9/4), Volume(1.8/3), SMA(3.0/3)"
2021-01-24,880.11,26.42,894.71,0.92,0.15,0.77,0.00,"Return(0.2/4), Volume(0.8/3), SMA(0.0/3)"
2021-01-26,859.25,26.17,893.79,3.00,0.00,3.00,0.00,"Return(0.0/4), Volume(3.0/3), SMA(0.0/3)"
2021-01-27,850.89,26.60,892.65,2.23,0.00,2.23,0.00,"Return(0.0/4), Volume(2.2/3), SMA(0.0/3)"
2021-01-28,835.20,28.41,891.28,1.00,0.00,1.00,0.00,"Return(0.0/4), Volume(1.0/3), SMA(0.0/3)"
2021-01-31,859.39,28.95,890.44,1.90,0.00,1.90,0.00,"Return(0.0/4), Volume(1.9/3), SMA(0.0/3)"
2021-02-01,873.22,29.68,890.02,0.83,0.00,0.83,0.00,"Return(0.0/4), Volume(0.8/3), SMA(0.0/3)"
2021-02-02,875.42,29.53,890.30,1.57,0.00,1.57,0.00,"Return(0.0/4), Volume(1.6/3), SMA(0.0/3)"
2021-02-03,872.54,29.75,890.06,0.27,0.00,0.27,0.00,"Return(0.0/4), Volume(0.3/3), SMA(0.0/3)"
2021-02-04,872.29,28.81,889.69,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-02-07,884.85,27.89,889.73,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-02-08,886.98,27.60,889.76,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-02-09,895.21,27.63,890.16,3.69,0.69,0.00,3.00,"Return(0.7/4), Volume(0.0/3), SMA(3.0/3)"
2021-02-10,932.12,28.49,891.08,6.39,3.39,0.00,3.00,"Return(3.4/4), Volume(0.0/3), SMA(3.0/3)"
2021-02-11,925.73,27.92,891.83,8.23,3.52,1.71,3.00,"Return(3.5/4), Volume(1.7/3), SMA(3.0/3)"
2021-02-14,921.64,25.29,892.45,7.29,4.00,0.29,3.00,"Return(4.0/4), Volume(0.3/3), SMA(3.0/3)"
2021-02-15,933.84,25.09,893.48,6.47,3.47,0.00,3.00,"Return(3.5/4), Volume(0.0/3), SMA(3.0/3)"
2021-02-16,944.61,24.83,894.61,6.27,3.27,0.00,3.00,"Return(3.3/4), Volume(0.0/3), SMA(3.0/3)"
2021-02-17,937.56,23.74,895.28,5.84,2.84,0.00,3.00,"Return(2.8/4), Volume(0.0/3), SMA(3.0/3)"
2021-02-18,943.27,23.37,895.77,6.24,3.24,0.00,3.00,"Return(3.2/4), Volume(0.0/3), SMA(3.0/3)"
2021-02-21,910.54,23.69,895.78,4.75,1.75,0.00,3.00,"Return(1.8/4), Volume(0.0/3), SMA(3.0/3)"
2021-02-22,917.50,23.46,895.94,4.48,1.48,0.00,3.00,"Return(1.5/4), Volume(0.0/3), SMA(3.0/3)"
2021-02-23,934.52,23.68,896.57,5.14,2.14,0.00,3.00,"Return(2.1/4), Volume(0.0/3), SMA(3.0/3)"
2021-02-24,972.32,25.82,898.11,6.45,3.45,0.00,3.00,"Return(3.4/4), Volume(0.0/3), SMA(3.0/3)"
2021-02-25,945.77,26.74,899.10,4.45,0.59,0.86,3.00,"Return(0.6/4), Volume(0.9/3), SMA(3.0/3)"
2021-02-28,952.98,27.11,900.15,5.07,1.18,0.89,3.00,"Return(1.2/4), Volume(0.9/3), SMA(3.0/3)"
2021-03-01,954.93,26.58,901.19,4.44,1.44,0.00,3.00,"Return(1.4/4), Volume(0.0/3), SMA(3.0/3)"
2021-03-02,998.50,27.29,903.57,5.77,2.77,0.00,3.00,"Return(2.8/4), Volume(0.0/3), SMA(3.0/3)"
2021-03-03,986.60,26.70,905.74,4.93,1.78,0.15,3.00,"Return(1.8/4), Volume(0.2/3), SMA(3.0/3)"
2021-03-04,987.89,27.43,907.87,5.15,2.15,0.00,3.00,"Return(2.1/4), Volume(0.0/3), SMA(3.0/3)"
2021-03-07,993.51,27.98,909.65,5.13,2.13,0.00,3.00,"Return(2.1/4), Volume(0.0/3), SMA(3.0/3)"
2021-03-08,993.49,28.69,911.36,6.64,3.64,0.00,3.00,"Return(3.6/4), Volume(0.0/3), SMA(3.0/3)"
2021-03-09,989.36,28.55,913.10,6.13,3.13,0.00,3.00,"Return(3.1/4), Volume(0.0/3), SMA(3.0/3)"
2021-03-11,969.25,29.55,914.39,4.49,1.49,0.00,3.00,"Return(1.5/4), Volume(0.0/3), SMA(3.0/3)"
2021-03-14,956.24,28.69,915.51,3.00,0.00,0.00,3.00,"Return(0.0/4), Volume(0.0/3), SMA(3.0/3)"
2021-03-15,952.48,28.22,916.53,3.28,0.28,0.00,3.00,"Return(0.3/4), Volume(0.0/3), SMA(3.0/3)"
2021-03-16,931.96,29.07,917.12,3.00,0.00,0.00,3.00,"Return(0.0/4), Volume(0.0/3), SMA(3.0/3)"
2021-03-17,910.99,28.84,917.51,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-03-18,944.04,30.11,919.03,3.00,0.00,0.00,3.00,"Return(0.0/4), Volume(0.0/3), SMA(3.0/3)"
2021-03-21,935.16,30.09,920.40,5.32,0.00,2.32,3.00,"Return(0.0/4), Volume(2.3/3), SMA(3.0/3)"
2021-03-22,946.54,30.50,921.80,3.00,0.00,0.00,3.00,"Return(0.0/4), Volume(0.0/3), SMA(3.0/3)"
2021-03-23,928.31,28.34,923.16,3.00,0.00,0.00,3.00,"Return(0.0/4), Volume(0.0/3), SMA(3.0/3)"
2021-03-24,902.99,29.14,923.47,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-03-25,904.44,28.52,923.97,0.09,0.00,0.09,0.00,"Return(0.0/4), Volume(0.1/3), SMA(0.0/3)"
2021-03-29,920.15,28.31,924.60,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-03-30,908.27,27.78,925.19,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-03-31,916.77,27.20,925.54,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-04-04,903.51,26.57,925.32,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-04-05,899.74,25.52,924.68,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-04-06,908.15,26.56,923.81,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-04-07,909.29,25.30,923.41,0.66,0.00,0.66,0.00,"Return(0.0/4), Volume(0.7/3), SMA(0.0/3)"
2021-04-08,898.72,23.44,923.78,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-04-11,866.58,22.42,923.92,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-04-12,875.94,21.80,924.43,0.24,0.00,0.24,0.00,"Return(0.0/4), Volume(0.2/3), SMA(0.0/3)"
2021-04-14,881.61,21.61,925.35,0.02,0.00,0.02,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-04-15,876.07,20.85,925.69,0.06,0.00,0.06,0.00,"Return(0.0/4), Volume(0.1/3), SMA(0.0/3)"
2021-04-18,862.29,19.98,925.47,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-04-19,862.04,19.60,925.20,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-04-21,864.42,18.97,925.04,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-04-22,863.49,18.08,924.86,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-04-25,878.68,19.08,924.74,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-04-26,901.72,18.96,925.03,0.46,0.00,0.46,0.00,"Return(0.0/4), Volume(0.5/3), SMA(0.0/3)"
2021-04-27,905.64,18.70,925.24,0.63,0.31,0.32,0.00,"Return(0.3/4), Volume(0.3/3), SMA(0.0/3)"
2021-04-28,917.77,18.20,924.96,2.36,2.36,0.00,0.00,"Return(2.4/4), Volume(0.0/3), SMA(0.0/3)"
2021-04-29,904.37,18.83,924.53,1.30,1.30,0.00,0.00,"Return(1.3/4), Volume(0.0/3), SMA(0.0/3)"
2021-05-02,888.29,19.64,923.86,0.69,0.30,0.39,0.00,"Return(0.3/4), Volume(0.4/3), SMA(0.0/3)"
2021-05-03,869.05,18.84,922.57,0.95,0.00,0.95,0.00,"Return(0.0/4), Volume(1.0/3), SMA(0.0/3)"
2021-05-04,870.63,18.87,921.09,0.93,0.39,0.54,0.00,"Return(0.4/4), Volume(0.5/3), SMA(0.0/3)"
2021-05-05,875.58,18.23,919.85,0.63,0.63,0.00,0.00,"Return(0.6/4), Volume(0.0/3), SMA(0.0/3)"
2021-05-06,875.92,18.43,918.50,0.53,0.53,0.00,0.00,"Return(0.5/4), Volume(0.0/3), SMA(0.0/3)"
2021-05-09,873.40,17.91,917.76,0.46,0.46,0.00,0.00,"Return(0.5/4), Volume(0.0/3), SMA(0.0/3)"
2021-05-10,876.55,17.91,916.94,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-05-11,867.48,17.53,915.60,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-05-13,878.43,17.93,913.72,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-05-16,888.88,17.14,912.58,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-05-17,901.40,16.58,911.55,0.00,0.00,0.00,0.00,"Return(0.0/4), Volume(0.0/3), SMA(0.0/3)"
2021-05-18,905.52,17.12,910.56,0.78,0.78,0.00,0.00,"Return(0.8/4), Volume(0.0/3), SMA(0.0/3)"
2021-05-19,900.24,16.56,908.60,1.44,1.44,0.00,0.00,"Return(1.4/4), Volume(0.0/3), SMA(0.0/3)"
2021-05-20,908.02,15.78,907.03,4.72,1.72,0.00,3.00,"Return(1.7/4), Volume(0.0/3), SMA(3.0/3)"
2021-05-23,900.36,15.01,905.27,1.13,1.13,0.00,0.00,"Return(1.1/4), Volume(0.0/3), SMA(0.0/3)"
2021-05-24,890.15,14.37,903.21,0.65,0.65,0.00,0.00,"Return(0.7/4), Volume(0.0/3), SMA(0.0/3)"
2021-05-25,893.28,13.91,901.20,0.91,0.91,0.00,0.00,"Return(0.9/4), Volume(0.0/3), SMA(0.0/3)"
2021-05-26,896.03,13.99,899.34,0.89,0.89,0.00,0.00,"Return(0.9/4), Volume(0.0/3), SMA(0.0/3)"
2021-05-27,949.85,17.20,898.95,9.12,3.80,2.32,3.00,"Return(3.8/4), Volume(2.3/3), SMA(3.0/3)"
2021-05-30,979.55,19.82,899.41,10.00,4.00,3.00,3.00,"Return(4.0/4), Volume(3.0/3), SMA(3.0/3)"
2021-05-31,983.45,20.69,900.03,10.00,4.00,3.00,3.00,"Return(4.0/4), Volume(3.0/3), SMA(3.0/3)"
2021-06-01,998.12,21.55,901.36,9.56,4.00,2.56,3.00,"Return(4.0/4), Volume(2.6/3), SMA(3.0/3)"
2021-06-02,1001.92,22.13,903.18,8.76,4.00,1.76,3.00,"Return(4.0/4), Volume(1.8/3), SMA(3.0/3)"
2021-06-03,993.24,22.10,904.16,8.50,4.00,1.50,3.00,"Return(4.0/4), Volume(1.5/3), SMA(3.0/3)"
2021-06-06,1009.97,22.58,905.66,7.00,4.00,0.00,3.00,"Return(4.0/4), Volume(0.0/3), SMA(3.0/3)"
2021-06-07,1004.17,22.09,906.81,7.07,4.00,0.07,3.00,"Return(4.0/4), Volume(0.1/3), SMA(3.0/3)"
2021-06-08,986.21,23.16,907.97,7.00,4.00,0.00,3.00,"Return(4.0/4), Volume(0.0/3), SMA(3.0/3)"
2021-06-09,989.84,24.16,909.70,7.00,4.00,0.00,3.00,"Return(4.0/4), Volume(0.0/3), SMA(3.0/3)"
2021-06-10,1007.01,24.97,911.76,7.00,4.00,0.00,3.00,"Return(4.0/4), Volume(0.0/3), SMA(3.0/3)"
